,ftimed,ftimeh,fopen,fhigh,flow,fclose,fvolume,ma5,price_change,shift,p_change
1794,2017.03.21,00:00,0.773,0.77466,0.768,0.76832,40774,0.7700239999999996,-0.0045800000000000285,0.7729,-0.59257342476388
1795,2017.03.22,00:00,0.7683300000000001,0.76867,0.76363,0.7672100000000001,53256,0.7693659999999996,-0.0011099999999999444,0.76832,-0.14447105372760624
1796,2017.03.23,00:00,0.76722,0.76741,0.76218,0.76261,44176,0.7682879999999995,-0.0046000000000000485,0.7672100000000001,-0.5995750837450043
1797,2017.03.24,00:00,0.76259,0.76399,0.7603300000000001,0.76246,39541,0.7666999999999995,-0.00014999999999998348,0.76261,-0.019669293610099982
1798,2017.03.26,00:00,0.76236,0.76366,0.76236,0.76326,318,0.7647719999999996,0.0008000000000000229,0.76246,0.10492353697243434
1799,2017.03.27,00:00,0.7632399999999999,0.76476,0.76074,0.76132,38005,0.7633719999999995,-0.0019400000000000528,0.76326,-0.2541728899719693
1800,2017.03.28,00:00,0.76134,0.76539,0.75867,0.76342,35735,0.7626139999999995,0.0020999999999999908,0.76132,0.27583670467083365
1801,2017.03.29,00:00,0.76344,0.76725,0.7630399999999999,0.7667,34819,0.7634319999999994,0.0032800000000000606,0.76342,0.42964554242750524
1802,2017.03.30,00:00,0.76672,0.7677,0.76365,0.7644,35759,0.7638199999999994,-0.0023000000000000798,0.7667,-0.2999869570888326
1803,2017.03.31,00:00,0.76442,0.7660399999999999,0.76199,0.76302,37379,0.7637719999999995,-0.0013799999999999368,0.7644,-0.18053375196231514
1804,2017.04.02,00:00,0.7629100000000001,0.7633,0.76271,0.76303,27,0.7641139999999994,9.99999999995449e-06,0.76302,0.00131058163612415
1805,2017.04.03,00:00,0.76297,0.76381,0.75889,0.7603800000000001,31404,0.7635059999999994,-0.00264999999999993,0.76303,-0.3472995819299281
1806,2017.04.04,00:00,0.76031,0.76127,0.7542800000000001,0.75636,34636,0.7614379999999994,-0.0040200000000000236,0.7603800000000001,-0.5286830269076019
1807,2017.04.05,00:00,0.7564,0.75849,0.75572,0.75663,36830,0.7598839999999993,0.00026999999999999247,0.75636,0.03569728700618653
1808,2017.04.06,00:00,0.75661,0.75744,0.753,0.7539899999999999,37292,0.7580779999999994,-0.0026400000000000867,0.75663,-0.3489155862178458
1809,2017.04.07,00:00,0.754,0.75442,0.7492,0.75025,43236,0.7555219999999994,-0.0037399999999999656,0.7539899999999999,-0.4960277987771676
1810,2017.04.08,00:00,0.75036,0.75036,0.75036,0.75036,1,0.7535179999999995,0.0001100000000000545,0.75025,0.014661779406871644
1811,2017.04.09,00:00,0.75016,0.75016,0.7489600000000001,0.74952,194,0.7521499999999994,-0.0008400000000000629,0.75036,-0.11194626579242802
1812,2017.04.10,00:00,0.74953,0.75064,0.74736,0.7497,27628,0.7507639999999994,0.000180000000000069,0.74952,0.02401536983670469
1813,2017.04.11,00:00,0.74967,0.75124,0.7471899999999999,0.74935,37201,0.7498359999999995,-0.0003500000000000725,0.7497,-0.04668534080299753
1814,2017.04.12,00:00,0.74936,0.75358,0.7469399999999999,0.7529600000000001,59772,0.7503779999999994,0.003610000000000113,0.74935,0.48175085073732077
1815,2017.04.13,00:00,0.7528199999999999,0.75922,0.75246,0.75647,55771,0.7515999999999994,0.003509999999999902,0.7529600000000001,0.4661602209944621
1816,2017.04.14,00:00,0.75641,0.75788,0.7552800000000001,0.7575,21420,0.7531959999999993,0.0010299999999999754,0.75647,0.13615873729294956
1817,2017.04.16,00:00,0.7572800000000001,0.75767,0.75645,0.75645,136,0.7545459999999993,-0.0010499999999999954,0.7575,-0.13861386138613802
1818,2017.04.17,00:00,0.7565,0.76071,0.75638,0.75878,29717,0.7564319999999993,0.0023300000000000542,0.75645,0.3080177143234919
1819,2017.04.18,00:00,0.75881,0.7592800000000001,0.75305,0.75554,54528,0.7569479999999993,-0.0032400000000000206,0.75878,-0.42700123883075736
1820,2017.04.19,00:00,0.75557,0.75597,0.7488100000000001,0.74926,46675,0.7555059999999993,-0.006279999999999952,0.75554,-0.831193583397299
1821,2017.04.20,00:00,0.7492800000000001,0.75436,0.74883,0.7523,46385,0.7544659999999994,0.0030399999999999316,0.74926,0.4057336572084365
1822,2017.04.21,00:00,0.75234,0.7542300000000001,0.75125,0.75355,38100,0.7538859999999994,0.0012500000000000844,0.7523,0.16615711817095366
1823,2017.04.23,00:00,0.75612,0.75681,0.75539,0.7568,583,0.7534899999999995,0.003249999999999975,0.75355,0.43129188507729743
