,ftimed,ftimeh,fopen,fhigh,flow,fclose,fvolume,ma5,price_change,shift,p_change
162,2010.12.13,00:00,1.01,1.0106,1.0027,1.0076,5515,1.0101200000000001,-0.0017000000000000348,1.0093,-0.16843356781928412
163,2010.12.14,00:00,1.0075,1.011,1.0028,1.0061,6774,1.0089000000000001,-0.0015000000000000568,1.0076,-0.14886859865026367
164,2010.12.15,00:00,1.006,1.0093,1.0001,1.0045,7945,1.0075800000000001,-0.0016000000000000458,1.0061,-0.15902991750323486
165,2010.12.16,00:00,1.0046,1.0074,1.0031,1.0061,6039,1.00672,0.0016000000000000458,1.0045,0.15928322548532065
166,2010.12.17,00:00,1.0059,1.0145,1.0036,1.0127,5702,1.0074,0.006599999999999939,1.0061,0.6559984097008189
167,2010.12.20,00:00,1.0121,1.0208,1.0102,1.0167,5803,1.0092200000000002,0.0040000000000000036,1.0127,0.39498370692208984
168,2010.12.21,00:00,1.0165,1.0206,1.015,1.0168,5712,1.0113600000000003,9.999999999998899e-05,1.0167,0.009835743090389397
169,2010.12.22,00:00,1.0169,1.0177,1.0111,1.0131,4857,1.01308,-0.0037000000000000366,1.0168,-0.3638867033831665
170,2010.12.23,00:00,1.013,1.0165,1.0069,1.0092,4298,1.0137,-0.0038999999999997925,1.0131,-0.384957062481472
171,2010.12.24,00:00,1.0091,1.0115,1.0049,1.0055,2679,1.01226,-0.0037000000000000366,1.0092,-0.36662703131193386
172,2010.12.27,00:00,1.008,1.0109,1.0057,1.0066,2925,1.01024,0.0010999999999998789,1.0055,0.10939830929884424
173,2010.12.28,00:00,1.0067,1.007,0.9975,1.0008,5311,1.00704,-0.005800000000000027,1.0066,-0.5761970991456415
174,2010.12.29,00:00,1.0009,1.0056,0.9974,1.0007,4764,1.0045600000000001,-9.999999999998899e-05,1.0008,-0.009992006394882994
175,2010.12.30,00:00,1.0008,1.0021,0.999,0.9999,3755,1.0027000000000001,-0.0007999999999999119,1.0007,-0.0799440391725704
176,2010.12.31,00:00,1.0,1.0007,0.9925,0.9942,3603,1.00044,-0.005700000000000038,0.9999,-0.5700570057005739
177,2011.01.03,00:00,0.9945,0.9949,0.9887,0.9935,7430,0.9978200000000002,-0.0006999999999999229,0.9942,-0.07040836853750986
178,2011.01.04,00:00,0.9935,1.0033,0.9914,0.9982,30565,0.9973000000000001,0.0046999999999999265,0.9935,0.47307498741821097
179,2011.01.05,00:00,0.9982,1.0022,0.9932,0.9955,31152,0.99626,-0.0026999999999999247,0.9982,-0.27048687637747193
